sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1418748","2021 PPR  1418748","","15/06/2021","**","","-38.15","0.00","NZD","0.00","2021","202111","PPR","1418748 ITR","","28/05/2021","28/05/2021","ACE.006814760.0000010","2021.PPR.1418748","","0.00","","CG Invoices to be received account"
"","2021 PPR  1419794","2021 PPR  1419794","","15/06/2021","**","","-21.88","0.00","NZD","0.00","2021","202111","PPR","1419794 ITR","","31/05/2021","31/05/2021","ACE.006819218.0000008","2021.PPR.1419794","","0.00","","CG Invoices to be received account"
"","2021 PPR  1419931","2021 PPR  1419931","","15/06/2021","**","","-24.33","0.00","NZD","0.00","2021","202111","PPR","1419931 ITR","","31/05/2021","31/05/2021","ACE.006822527.0000007","2021.PPR.1419931","","0.00","","CG Invoices to be received account"
"","2021 PPR  1419934","2021 PPR  1419934","","15/06/2021","**","","-21.88","0.00","NZD","0.00","2021","202111","PPR","1419934 ITR","","31/05/2021","31/05/2021","ACE.006822527.0000015","2021.PPR.1419934","","0.00","","CG Invoices to be received account"
"","2021 PPR  1422034","2021 PPR  1422034","","15/07/2021","**","","-130.45","0.00","NZD","0.00","2021","202112","PPR","1422034 ITR","","03/06/2021","03/06/2021","ACE.006822242.0000011","2021.PPR.1422034","","0.00","","CG Invoices to be received account"
"","2021 PPR  1422517","2021 PPR  1422517","","15/07/2021","**","","-24.33","0.00","NZD","0.00","2021","202112","PPR","1422517 ITR","","04/06/2021","04/06/2021","ACE.006822527.0000016","2021.PPR.1422517","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425223","2021 PPR  1425223","","15/07/2021","**","","-37.04","0.00","NZD","0.00","2021","202112","PPR","1425223 ITR","","10/06/2021","10/06/2021","ACE.006825416.0000005","2021.PPR.1425223","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425224","2021 PPR  1425224","","15/07/2021","**","","-27.57","0.00","NZD","0.00","2021","202112","PPR","1425224 ITR","","10/06/2021","10/06/2021","ACE.006825366.0000004","2021.PPR.1425224","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425228","2021 PPR  1425228","","15/07/2021","**","","-132.75","0.00","NZD","0.00","2021","202112","PPR","1425228 ITR","","10/06/2021","10/06/2021","ACE.006825003.0000004","2021.PPR.1425228","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425255","2021 PPR  1425255","","15/07/2021","**","","-29.86","0.00","NZD","0.00","2021","202112","PPR","1425255 ITR","","10/06/2021","10/06/2021","ACE.006824376.0000015","2021.PPR.1425255","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425870","2021 PPR  1425870","","15/07/2021","**","","-24.33","0.00","NZD","0.00","2021","202112","PPR","1425870 ITR","","11/06/2021","11/06/2021","ACE.006819218.0000017","2021.PPR.1425870","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425884","2021 PPR  1425884","","15/07/2021","**","","-294.61","0.00","NZD","0.00","2021","202112","PPR","1425884 ITR","","11/06/2021","11/06/2021","ACE.006823353.0000015","2021.PPR.1425884","","0.00","","CG Invoices to be received account"
"","2021 PPR  1425890","2021 PPR  1425890","","15/07/2021","**","","-233.62","0.00","NZD","0.00","2021","202112","PPR","1425890 ITR","","11/06/2021","11/06/2021","ACE.006823591.0000011","2021.PPR.1425890","","0.00","","CG Invoices to be received account"
"","2021 PPR  1426240","2021 PPR  1426240","","15/07/2021","**","","-20.80","0.00","NZD","0.00","2021","202112","PPR","1426240 ITR","","11/06/2021","11/06/2021","ACE.006823520.0000009","2021.PPR.1426240","","0.00","","CG Invoices to be received account"
"","2021 PPR  1426241","2021 PPR  1426241","","15/07/2021","**","","-20.80","0.00","NZD","0.00","2021","202112","PPR","1426241 ITR","","11/06/2021","11/06/2021","ACE.006823520.0000011","2021.PPR.1426241","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427024","2021 PPR  1427024","","15/07/2021","**","","-137.73","0.00","NZD","0.00","2021","202112","PPR","1427024 ITR","","14/06/2021","14/06/2021","ACE.006806786.0000016","2021.PPR.1427024","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427027","2021 PPR  1427027","","15/07/2021","**","","-137.73","0.00","NZD","0.00","2021","202112","PPR","1427027 ITR","","14/06/2021","14/06/2021","ACE.006806786.0000017","2021.PPR.1427027","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427060","2021 PPR  1427060","","15/07/2021","**","","-40.56","0.00","NZD","0.00","2021","202112","PPR","1427060 ITR","","14/06/2021","14/06/2021","ACE.006816302.0000012","2021.PPR.1427060","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427115","2021 PPR  1427115","","15/07/2021","**","","-41.27","0.00","NZD","0.00","2021","202112","PPR","1427115 ITR","","14/06/2021","14/06/2021","ACE.006810662.0000029","2021.PPR.1427115","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427137","2021 PPR  1427137","","15/07/2021","**","","-120.70","0.00","NZD","0.00","2021","202112","PPR","1427137 ITR","","14/06/2021","14/06/2021","ACE.006818383.0000023","2021.PPR.1427137","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427139","2021 PPR  1427139","","15/07/2021","**","","-136.48","0.00","NZD","0.00","2021","202112","PPR","1427139 ITR","","14/06/2021","14/06/2021","ACE.006818383.0000025","2021.PPR.1427139","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427146","2021 PPR  1427146","","15/07/2021","**","","-78.00","0.00","NZD","0.00","2021","202112","PPR","1427146 ITR","","14/06/2021","14/06/2021","ACE.006818383.0000027","2021.PPR.1427146","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427169","2021 PPR  1427169","","15/07/2021","**","","-59.28","0.00","NZD","0.00","2021","202112","PPR","1427169 ITR","","14/06/2021","14/06/2021","ACE.006815575.0000021","2021.PPR.1427169","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427170","2021 PPR  1427170","","15/07/2021","**","","-59.28","0.00","NZD","0.00","2021","202112","PPR","1427170 ITR","","14/06/2021","14/06/2021","ACE.006815575.0000023","2021.PPR.1427170","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427182","2021 PPR  1427182","","15/07/2021","**","","-44.50","0.00","NZD","0.00","2021","202112","PPR","1427182 ITR","","14/06/2021","14/06/2021","ACE.006811608.0000017","2021.PPR.1427182","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427183","2021 PPR  1427183","","15/07/2021","**","","-40.66","0.00","NZD","0.00","2021","202112","PPR","1427183 ITR","","14/06/2021","14/06/2021","ACE.006811608.0000019","2021.PPR.1427183","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427243","2021 PPR  1427243","","15/07/2021","**","","-78.00","0.00","NZD","0.00","2021","202112","PPR","1427243 ITR","","14/06/2021","14/06/2021","ACE.006821187.0000013","2021.PPR.1427243","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427244","2021 PPR  1427244","","15/07/2021","**","","-78.00","0.00","NZD","0.00","2021","202112","PPR","1427244 ITR","","14/06/2021","14/06/2021","ACE.006821187.0000015","2021.PPR.1427244","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427250","2021 PPR  1427250","","15/07/2021","**","","-40.56","0.00","NZD","0.00","2021","202112","PPR","1427250 ITR","","14/06/2021","14/06/2021","ACE.006816278.0000011","2021.PPR.1427250","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427251","2021 PPR  1427251","","15/07/2021","**","","-36.40","0.00","NZD","0.00","2021","202112","PPR","1427251 ITR","","14/06/2021","14/06/2021","ACE.006816278.0000013","2021.PPR.1427251","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427253","2021 PPR  1427253","","15/07/2021","**","","-40.56","0.00","NZD","0.00","2021","202112","PPR","1427253 ITR","","14/06/2021","14/06/2021","ACE.006815536.0000019","2021.PPR.1427253","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427254","2021 PPR  1427254","","15/07/2021","**","","-40.56","0.00","NZD","0.00","2021","202112","PPR","1427254 ITR","","14/06/2021","14/06/2021","ACE.006815536.0000021","2021.PPR.1427254","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427263","2021 PPR  1427263","","15/07/2021","**","","-74.88","0.00","NZD","0.00","2021","202112","PPR","1427263 ITR","","14/06/2021","14/06/2021","ACE.006816473.0000009","2021.PPR.1427263","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427265","2021 PPR  1427265","","15/07/2021","**","","-78.00","0.00","NZD","0.00","2021","202112","PPR","1427265 ITR","","14/06/2021","14/06/2021","ACE.006810498.0000013","2021.PPR.1427265","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427267","2021 PPR  1427267","","15/07/2021","**","","-96.43","0.00","NZD","0.00","2021","202112","PPR","1427267 ITR","","14/06/2021","14/06/2021","ACE.006812437.0000015","2021.PPR.1427267","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427268","2021 PPR  1427268","","15/07/2021","**","","-101.19","0.00","NZD","0.00","2021","202112","PPR","1427268 ITR","","14/06/2021","14/06/2021","ACE.006812437.0000017","2021.PPR.1427268","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427303","2021 PPR  1427303","","15/07/2021","**","","-96.80","0.00","NZD","0.00","2021","202112","PPR","1427303 ITR","","14/06/2021","14/06/2021","ACE.006806631.0000017","2021.PPR.1427303","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427304","2021 PPR  1427304","","15/07/2021","**","","-40.77","0.00","NZD","0.00","2021","202112","PPR","1427304 ITR","","14/06/2021","14/06/2021","ACE.006806631.0000019","2021.PPR.1427304","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427305","2021 PPR  1427305","","15/07/2021","**","","-40.73","0.00","NZD","0.00","2021","202112","PPR","1427305 ITR","","14/06/2021","14/06/2021","ACE.006806631.0000021","2021.PPR.1427305","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427306","2021 PPR  1427306","","15/07/2021","**","","-97.67","0.00","NZD","0.00","2021","202112","PPR","1427306 ITR","","14/06/2021","14/06/2021","ACE.006806631.0000023","2021.PPR.1427306","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428376","2021 PPR  1428376","","15/07/2021","**","","-40.56","0.00","NZD","0.00","2021","202112","PPR","1428376 ITR","","16/06/2021","16/06/2021","ACE.006816302.0000013","2021.PPR.1428376","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428393","2021 PPR  1428393","","15/07/2021","**","","-55.62","0.00","NZD","0.00","2021","202112","PPR","1428393 ITR","","16/06/2021","16/06/2021","ACE.006799960.0000006","2021.PPR.1428393","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428398","2021 PPR  1428398","","15/07/2021","**","","-83.00","0.00","NZD","0.00","2021","202112","PPR","1428398 ITR","","16/06/2021","16/06/2021","ACE.006814760.0000015","2021.PPR.1428398","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428399","2021 PPR  1428399","","15/07/2021","**","","-83.00","0.00","NZD","0.00","2021","202112","PPR","1428399 ITR","","16/06/2021","16/06/2021","ACE.006814760.0000017","2021.PPR.1428399","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428403","2021 PPR  1428403","","15/07/2021","**","","78.00","0.00","NZD","0.00","2021","202112","PPR","1428403 ITR","","16/06/2021","16/06/2021","ACE.006818383.0000028","2021.PPR.1428403","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428422","2021 PPR  1428422","","15/07/2021","**","","-67.77","0.00","NZD","0.00","2021","202112","PPR","1428422 ITR","","16/06/2021","16/06/2021","ACE.006812856.0000013","2021.PPR.1428422","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428423","2021 PPR  1428423","","15/07/2021","**","","-67.85","0.00","NZD","0.00","2021","202112","PPR","1428423 ITR","","16/06/2021","16/06/2021","ACE.006812856.0000011","2021.PPR.1428423","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428428","2021 PPR  1428428","","15/07/2021","**","","-78.00","0.00","NZD","0.00","2021","202112","PPR","1428428 ITR","","16/06/2021","16/06/2021","ACE.006816322.0000011","2021.PPR.1428428","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428626","2021 PPR  1428626","","15/07/2021","**","","-53.01","0.00","NZD","0.00","2021","202112","PPR","1428626 ITR","","16/06/2021","16/06/2021","ACE.006799960.0000007","2021.PPR.1428626","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428631","2021 PPR  1428631","","15/07/2021","**","","-53.98","0.00","NZD","0.00","2021","202112","PPR","1428631 ITR","","16/06/2021","16/06/2021","ACE.006810662.0000030","2021.PPR.1428631","","0.00","","CG Invoices to be received account"
"","2021 PPR  1428637","2021 PPR  1428637","","15/07/2021","**","","-268.81","0.00","NZD","0.00","2021","202112","PPR","1428637 ITR","","16/06/2021","16/06/2021","ACE.006826835.0000013","2021.PPR.1428637","","0.00","","CG Invoices to be received account"
"","2021 PPR  1433076","2021 PPR  1433076","","15/07/2021","**","","-130.00","0.00","NZD","0.00","2021","202112","PPR","1433076 ITR","","24/06/2021","24/06/2021","ACE.006810273.0000023","2021.PPR.1433076","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435805","2021 PPR  1435805","","15/07/2021","**","","-51.61","0.00","NZD","0.00","2021","202112","PPR","1435805 ITR","","29/06/2021","29/06/2021","ACE.006810667.0000014","2021.PPR.1435805","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435806","2021 PPR  1435806","","15/07/2021","**","","-59.43","0.00","NZD","0.00","2021","202112","PPR","1435806 ITR","","29/06/2021","29/06/2021","ACE.006810667.0000016","2021.PPR.1435806","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435809","2021 PPR  1435809","","15/07/2021","**","","-53.98","0.00","NZD","0.00","2021","202112","PPR","1435809 ITR","","29/06/2021","29/06/2021","ACE.006826804.0000009","2021.PPR.1435809","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435811","2021 PPR  1435811","","15/07/2021","**","","-41.27","0.00","NZD","0.00","2021","202112","PPR","1435811 ITR","","29/06/2021","29/06/2021","ACE.006826804.0000018","2021.PPR.1435811","","0.00","","CG Invoices to be received account"
"","2022 PPR  1437947","2022 PPR  1437947","","15/08/2021","**","","-37.44","0.00","NZD","0.00","2022","202201","PPR","1437947 ITR","","05/07/2021","05/07/2021","ACE.006735739.0000007","2022.PPR.1437947","","0.00","","CG Invoices to be received account"
"","2022 PPR  1440469","2022 PPR  1440469","","15/08/2021","**","","-24.59","0.00","NZD","0.00","2022","202201","PPR","1440469 ITR","","09/07/2021","09/07/2021","ACE.006833155.0000008","2022.PPR.1440469","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443462","2022 PPR  1443462","","15/08/2021","**","","-24.59","0.00","NZD","0.00","2022","202201","PPR","1443462 ITR","","15/07/2021","15/07/2021","ACE.006833096.0000008","2022.PPR.1443462","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443981","2022 PPR  1443981","","15/08/2021","**","","-51.61","0.00","NZD","0.00","2022","202201","PPR","1443981 ITR","","16/07/2021","16/07/2021","ACE.006827740.0000015","2022.PPR.1443981","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443982","2022 PPR  1443982","","15/08/2021","**","","-177.81","0.00","NZD","0.00","2022","202201","PPR","1443982 ITR","","16/07/2021","16/07/2021","ACE.006827740.0000017","2022.PPR.1443982","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443983","2022 PPR  1443983","","15/08/2021","**","","-159.80","0.00","NZD","0.00","2022","202201","PPR","1443983 ITR","","16/07/2021","16/07/2021","ACE.006827740.0000019","2022.PPR.1443983","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443984","2022 PPR  1443984","","15/08/2021","**","","-41.27","0.00","NZD","0.00","2022","202201","PPR","1443984 ITR","","16/07/2021","16/07/2021","ACE.006827740.0000021","2022.PPR.1443984","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443986","2022 PPR  1443986","","15/08/2021","**","","-144.98","0.00","NZD","0.00","2022","202201","PPR","1443986 ITR","","16/07/2021","16/07/2021","ACE.006830411.0000011","2022.PPR.1443986","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443987","2022 PPR  1443987","","15/08/2021","**","","-78.00","0.00","NZD","0.00","2022","202201","PPR","1443987 ITR","","16/07/2021","16/07/2021","ACE.006832504.0000011","2022.PPR.1443987","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443990","2022 PPR  1443990","","15/08/2021","**","","-73.84","0.00","NZD","0.00","2022","202201","PPR","1443990 ITR","","16/07/2021","16/07/2021","ACE.006827232.0000020","2022.PPR.1443990","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443991","2022 PPR  1443991","","15/08/2021","**","","-25.91","0.00","NZD","0.00","2022","202201","PPR","1443991 ITR","","16/07/2021","16/07/2021","ACE.006827232.0000022","2022.PPR.1443991","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443992","2022 PPR  1443992","","15/08/2021","**","","-73.84","0.00","NZD","0.00","2022","202201","PPR","1443992 ITR","","16/07/2021","16/07/2021","ACE.006827232.0000024","2022.PPR.1443992","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443995","2022 PPR  1443995","","15/08/2021","**","","-78.00","0.00","NZD","0.00","2022","202201","PPR","1443995 ITR","","16/07/2021","16/07/2021","ACE.006804964.0000006","2022.PPR.1443995","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443996","2022 PPR  1443996","","15/08/2021","**","","-78.00","0.00","NZD","0.00","2022","202201","PPR","1443996 ITR","","16/07/2021","16/07/2021","ACE.006832354.0000013","2022.PPR.1443996","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443999","2022 PPR  1443999","","15/08/2021","**","","-83.00","0.00","NZD","0.00","2022","202201","PPR","1443999 ITR","","16/07/2021","16/07/2021","ACE.006832354.0000014","2022.PPR.1443999","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444000","2022 PPR  1444000","","15/08/2021","**","","-172.98","0.00","NZD","0.00","2022","202201","PPR","1444000 ITR","","16/07/2021","16/07/2021","ACE.006832354.0000015","2022.PPR.1444000","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444019","2022 PPR  1444019","","15/08/2021","**","","53.98","0.00","NZD","0.00","2022","202201","PPR","1444019 ITR","","16/07/2021","16/07/2021","ACE.006826804.0000023","2022.PPR.1444019","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444083","2022 PPR  1444083","","15/08/2021","**","","-241.90","0.00","NZD","0.00","2022","202201","PPR","1444083 ITR","","16/07/2021","16/07/2021","ACE.006837952.0000004","2022.PPR.1444083","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444087","2022 PPR  1444087","","15/08/2021","**","","-262.40","0.00","NZD","0.00","2022","202201","PPR","1444087 ITR","","16/07/2021","16/07/2021","ACE.006837956.0000004","2022.PPR.1444087","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444089","2022 PPR  1444089","","15/08/2021","**","","-263.09","0.00","NZD","0.00","2022","202201","PPR","1444089 ITR","","16/07/2021","16/07/2021","ACE.006837963.0000004","2022.PPR.1444089","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444091","2022 PPR  1444091","","15/08/2021","**","","-230.96","0.00","NZD","0.00","2022","202201","PPR","1444091 ITR","","16/07/2021","16/07/2021","ACE.006838024.0000004","2022.PPR.1444091","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444100","2022 PPR  1444100","","15/08/2021","**","","-298.99","0.00","NZD","0.00","2022","202201","PPR","1444100 ITR","","16/07/2021","16/07/2021","ACE.006838013.0000004","2022.PPR.1444100","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444104","2022 PPR  1444104","","15/08/2021","**","","-263.71","0.00","NZD","0.00","2022","202201","PPR","1444104 ITR","","16/07/2021","16/07/2021","ACE.006837972.0000004","2022.PPR.1444104","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444106","2022 PPR  1444106","","15/08/2021","**","","-263.09","0.00","NZD","0.00","2022","202201","PPR","1444106 ITR","","16/07/2021","16/07/2021","ACE.006837964.0000004","2022.PPR.1444106","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444112","2022 PPR  1444112","","15/08/2021","**","","-105.28","0.00","NZD","0.00","2022","202201","PPR","1444112 ITR","","16/07/2021","16/07/2021","ACE.006837957.0000004","2022.PPR.1444112","","0.00","","CG Invoices to be received account"
"","2022 PPR  1449106","2022 PPR  1449106","","15/08/2021","**","","-46.91","0.00","NZD","0.00","2022","202201","PPR","1449106 ITR","","27/07/2021","27/07/2021","ACE.006841863.0000009","2022.PPR.1449106","","0.00","","CG Invoices to be received account"
"","2022 PPR  1449107","2022 PPR  1449107","","15/08/2021","**","","-47.51","0.00","NZD","0.00","2022","202201","PPR","1449107 ITR","","27/07/2021","27/07/2021","ACE.006841863.0000011","2022.PPR.1449107","","0.00","","CG Invoices to be received account"
"","2022 PPR  1450552","2022 PPR  1450552","","15/08/2021","**","","-39.81","0.00","NZD","0.00","2022","202201","PPR","1450552 ITR","","29/07/2021","29/07/2021","ACE.006835967.0000016","2022.PPR.1450552","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452152","2022 PPR  1452152","","15/09/2021","**","","-52.16","0.00","NZD","0.00","2022","202202","PPR","1452152 ITR","","02/08/2021","02/08/2021","ACE.006842763.0000009","2022.PPR.1452152","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452153","2022 PPR  1452153","","15/09/2021","**","","-269.82","0.00","NZD","0.00","2022","202202","PPR","1452153 ITR","","02/08/2021","02/08/2021","ACE.006842763.0000011","2022.PPR.1452153","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452257","2022 PPR  1452257","","15/09/2021","**","","-207.19","0.00","NZD","0.00","2022","202202","PPR","1452257 ITR","","02/08/2021","02/08/2021","ACE.006841879.0000004","2022.PPR.1452257","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452264","2022 PPR  1452264","","15/09/2021","**","","-225.26","0.00","NZD","0.00","2022","202202","PPR","1452264 ITR","","02/08/2021","02/08/2021","ACE.006843061.0000004","2022.PPR.1452264","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452722","2022 PPR  1452722","","15/09/2021","**","","-184.07","0.00","NZD","0.00","2022","202202","PPR","1452722 ITR","","03/08/2021","03/08/2021","ACE.006844282.0000004","2022.PPR.1452722","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452725","2022 PPR  1452725","","15/09/2021","**","","-345.94","0.00","NZD","0.00","2022","202202","PPR","1452725 ITR","","03/08/2021","03/08/2021","ACE.006844272.0000004","2022.PPR.1452725","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452823","2022 PPR  1452823","","15/09/2021","**","","-244.76","0.00","NZD","0.00","2022","202202","PPR","1452823 ITR","","03/08/2021","03/08/2021","ACE.006840608.0000015","2022.PPR.1452823","","0.00","","CG Invoices to be received account"
"","2022 PPR  1453393","2022 PPR  1453393","","15/09/2021","**","","-42.82","0.00","NZD","0.00","2022","202202","PPR","1453393 ITR","","04/08/2021","04/08/2021","ACE.006817158.0000015","2022.PPR.1453393","","0.00","","CG Invoices to be received account"
"","2022 PPR  1456429","2022 PPR  1456429","","15/09/2021","**","","-15.60","0.00","NZD","0.00","2022","202202","PPR","1456429 ITR","","10/08/2021","10/08/2021","ACE.006843468.0000006","2022.PPR.1456429","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459357","2022 PPR  1459357","","15/09/2021","**","","-31.82","0.00","NZD","0.00","2022","202202","PPR","1459357 ITR","","16/08/2021","16/08/2021","ACE.006847323.0000008","2022.PPR.1459357","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459490","2022 PPR  1459490","","15/09/2021","**","","-46.91","0.00","NZD","0.00","2022","202202","PPR","1459490 ITR","","16/08/2021","16/08/2021","ACE.006841872.0000026","2022.PPR.1459490","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459491","2022 PPR  1459491","","15/09/2021","**","","-51.55","0.00","NZD","0.00","2022","202202","PPR","1459491 ITR","","16/08/2021","16/08/2021","ACE.006841872.0000028","2022.PPR.1459491","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459503","2022 PPR  1459503","","15/09/2021","**","","-24.59","0.00","NZD","0.00","2022","202202","PPR","1459503 ITR","","16/08/2021","16/08/2021","ACE.006833095.0000008","2022.PPR.1459503","","0.00","","CG Invoices to be received account"
"","2022 PPR  1461423","2022 PPR  1461423","","15/09/2021","**","","96.67","0.00","NZD","0.00","2022","202202","PPR","1461423 ITR","","19/08/2021","19/08/2021","ACE.006754340.0000026","2022.PPR.1461423","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462258","2022 PPR  1462258","","15/09/2021","**","","-78.00","0.00","NZD","0.00","2022","202202","PPR","1462258 ITR","","25/08/2021","25/08/2021","ACE.006837360.0000015","2022.PPR.1462258","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462268","2022 PPR  1462268","","15/09/2021","**","","-47.51","0.00","NZD","0.00","2022","202202","PPR","1462268 ITR","","25/08/2021","25/08/2021","ACE.006837301.0000013","2022.PPR.1462268","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462269","2022 PPR  1462269","","15/09/2021","**","","-51.61","0.00","NZD","0.00","2022","202202","PPR","1462269 ITR","","25/08/2021","25/08/2021","ACE.006837301.0000011","2022.PPR.1462269","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462272","2022 PPR  1462272","","15/09/2021","**","","47.51","0.00","NZD","0.00","2022","202202","PPR","1462272 ITR","","25/08/2021","25/08/2021","ACE.006837301.0000014","2022.PPR.1462272","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462316","2022 PPR  1462316","","15/09/2021","**","","-128.33","0.00","NZD","0.00","2022","202202","PPR","1462316 ITR","","25/08/2021","25/08/2021","ACE.006834396.0000009","2022.PPR.1462316","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462327","2022 PPR  1462327","","15/09/2021","**","","51.55","0.00","NZD","0.00","2022","202202","PPR","1462327 ITR","","25/08/2021","25/08/2021","ACE.006841872.0000034","2022.PPR.1462327","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462329","2022 PPR  1462329","","15/09/2021","**","","-47.51","0.00","NZD","0.00","2022","202202","PPR","1462329 ITR","","25/08/2021","25/08/2021","ACE.006841872.0000035","2022.PPR.1462329","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462642","2022 PPR  1462642","","15/09/2021","**","","-208.91","0.00","NZD","0.00","2022","202202","PPR","1462642 ITR","","26/08/2021","26/08/2021","ACE.006849710.0000004","2022.PPR.1462642","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462647","2022 PPR  1462647","","15/09/2021","**","","-299.72","0.00","NZD","0.00","2022","202202","PPR","1462647 ITR","","26/08/2021","26/08/2021","ACE.006850281.0000023","2022.PPR.1462647","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462648","2022 PPR  1462648","","15/09/2021","**","","-116.28","0.00","NZD","0.00","2022","202202","PPR","1462648 ITR","","26/08/2021","26/08/2021","ACE.006850281.0000035","2022.PPR.1462648","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462654","2022 PPR  1462654","","15/09/2021","**","","-261.98","0.00","NZD","0.00","2022","202202","PPR","1462654 ITR","","26/08/2021","26/08/2021","ACE.006850281.0000040","2022.PPR.1462654","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462661","2022 PPR  1462661","","15/09/2021","**","","-252.65","0.00","NZD","0.00","2022","202202","PPR","1462661 ITR","","26/08/2021","26/08/2021","ACE.006849716.0000004","2022.PPR.1462661","","0.00","","CG Invoices to be received account"
