sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1281605","2021 PPR  1281605","","23/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1281605 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000008","2021.PPR.1281605","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281606","2021 PPR  1281606","","23/07/2020","**","","-73.50","0.00","NZD","0.00","2021","202101","PPR","1281606 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000010","2021.PPR.1281606","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281607","2021 PPR  1281607","","23/07/2020","**","","-64.50","0.00","NZD","0.00","2021","202101","PPR","1281607 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000012","2021.PPR.1281607","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281608","2021 PPR  1281608","","23/07/2020","**","","-83.40","0.00","NZD","0.00","2021","202101","PPR","1281608 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000014","2021.PPR.1281608","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281609","2021 PPR  1281609","","23/07/2020","**","","-83.40","0.00","NZD","0.00","2021","202101","PPR","1281609 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000016","2021.PPR.1281609","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281610","2021 PPR  1281610","","23/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1281610 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000018","2021.PPR.1281610","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281611","2021 PPR  1281611","","23/07/2020","**","","-73.50","0.00","NZD","0.00","2021","202101","PPR","1281611 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000020","2021.PPR.1281611","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281612","2021 PPR  1281612","","23/07/2020","**","","-64.50","0.00","NZD","0.00","2021","202101","PPR","1281612 ITR","","16/07/2020","16/07/2020","ACE.006738081.0000022","2021.PPR.1281612","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281623","2021 PPR  1281623","","23/07/2020","**","","-42.00","0.00","NZD","0.00","2021","202101","PPR","1281623 ITR","","16/07/2020","16/07/2020","ACE.006738089.0000005","2021.PPR.1281623","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281624","2021 PPR  1281624","","23/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1281624 ITR","","16/07/2020","16/07/2020","ACE.006738089.0000007","2021.PPR.1281624","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281625","2021 PPR  1281625","","23/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1281625 ITR","","16/07/2020","16/07/2020","ACE.006738089.0000009","2021.PPR.1281625","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281626","2021 PPR  1281626","","23/07/2020","**","","-42.00","0.00","NZD","0.00","2021","202101","PPR","1281626 ITR","","16/07/2020","16/07/2020","ACE.006738089.0000011","2021.PPR.1281626","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281648","2021 PPR  1281648","","23/07/2020","**","","-41.10","0.00","NZD","0.00","2021","202101","PPR","1281648 ITR","","16/07/2020","16/07/2020","ACE.006738105.0000006","2021.PPR.1281648","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281649","2021 PPR  1281649","","23/07/2020","**","","-41.10","0.00","NZD","0.00","2021","202101","PPR","1281649 ITR","","16/07/2020","16/07/2020","ACE.006738105.0000008","2021.PPR.1281649","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281654","2021 PPR  1281654","","23/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1281654 ITR","","16/07/2020","16/07/2020","ACE.006738114.0000005","2021.PPR.1281654","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281655","2021 PPR  1281655","","23/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1281655 ITR","","16/07/2020","16/07/2020","ACE.006738114.0000007","2021.PPR.1281655","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281658","2021 PPR  1281658","","23/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1281658 ITR","","16/07/2020","16/07/2020","ACE.006738117.0000004","2021.PPR.1281658","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281659","2021 PPR  1281659","","23/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1281659 ITR","","16/07/2020","16/07/2020","ACE.006738117.0000006","2021.PPR.1281659","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281706","2021 PPR  1281706","","23/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1281706 ITR","","16/07/2020","16/07/2020","ACE.006738127.0000006","2021.PPR.1281706","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281707","2021 PPR  1281707","","23/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1281707 ITR","","16/07/2020","16/07/2020","ACE.006738127.0000008","2021.PPR.1281707","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281708","2021 PPR  1281708","","23/07/2020","**","","-16.80","0.00","NZD","0.00","2021","202101","PPR","1281708 ITR","","16/07/2020","16/07/2020","ACE.006738127.0000010","2021.PPR.1281708","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281718","2021 PPR  1281718","","23/07/2020","**","","-158.10","0.00","NZD","0.00","2021","202101","PPR","1281718 ITR","","16/07/2020","16/07/2020","ACE.006738134.0000004","2021.PPR.1281718","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281721","2021 PPR  1281721","","23/07/2020","**","","-42.00","0.00","NZD","0.00","2021","202101","PPR","1281721 ITR","","16/07/2020","16/07/2020","ACE.006738136.0000006","2021.PPR.1281721","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281922","2021 PPR  1281922","","24/07/2020","**","","-258.00","0.00","NZD","0.00","2021","202101","PPR","1281922 ITR","","17/07/2020","17/07/2020","ACE.006738146.0000009","2021.PPR.1281922","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281923","2021 PPR  1281923","","24/07/2020","**","","-258.00","0.00","NZD","0.00","2021","202101","PPR","1281923 ITR","","17/07/2020","17/07/2020","ACE.006738146.0000011","2021.PPR.1281923","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281943","2021 PPR  1281943","","24/07/2020","**","","-92.00","0.00","NZD","0.00","2021","202101","PPR","1281943 ITR","","17/07/2020","17/07/2020","ACE.006738182.0000007","2021.PPR.1281943","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281944","2021 PPR  1281944","","24/07/2020","**","","-92.00","0.00","NZD","0.00","2021","202101","PPR","1281944 ITR","","17/07/2020","17/07/2020","ACE.006738182.0000009","2021.PPR.1281944","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281952","2021 PPR  1281952","","24/07/2020","**","","-42.00","0.00","NZD","0.00","2021","202101","PPR","1281952 ITR","","17/07/2020","17/07/2020","ACE.006738193.0000004","2021.PPR.1281952","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281953","2021 PPR  1281953","","24/07/2020","**","","-42.00","0.00","NZD","0.00","2021","202101","PPR","1281953 ITR","","17/07/2020","17/07/2020","ACE.006738193.0000006","2021.PPR.1281953","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281960","2021 PPR  1281960","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1281960 ITR","","17/07/2020","17/07/2020","ACE.006738200.0000006","2021.PPR.1281960","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281961","2021 PPR  1281961","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1281961 ITR","","17/07/2020","17/07/2020","ACE.006738200.0000008","2021.PPR.1281961","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281966","2021 PPR  1281966","","24/07/2020","**","","-60.00","0.00","NZD","0.00","2021","202101","PPR","1281966 ITR","","17/07/2020","17/07/2020","ACE.006738203.0000004","2021.PPR.1281966","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281967","2021 PPR  1281967","","24/07/2020","**","","-60.00","0.00","NZD","0.00","2021","202101","PPR","1281967 ITR","","17/07/2020","17/07/2020","ACE.006738203.0000006","2021.PPR.1281967","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281977","2021 PPR  1281977","","24/07/2020","**","","-92.00","0.00","NZD","0.00","2021","202101","PPR","1281977 ITR","","17/07/2020","17/07/2020","ACE.006738209.0000005","2021.PPR.1281977","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281978","2021 PPR  1281978","","24/07/2020","**","","-71.00","0.00","NZD","0.00","2021","202101","PPR","1281978 ITR","","17/07/2020","17/07/2020","ACE.006738209.0000009","2021.PPR.1281978","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281979","2021 PPR  1281979","","24/07/2020","**","","-71.00","0.00","NZD","0.00","2021","202101","PPR","1281979 ITR","","17/07/2020","17/07/2020","ACE.006738209.0000011","2021.PPR.1281979","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281985","2021 PPR  1281985","","24/07/2020","**","","-111.30","0.00","NZD","0.00","2021","202101","PPR","1281985 ITR","","17/07/2020","17/07/2020","ACE.006738215.0000006","2021.PPR.1281985","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281986","2021 PPR  1281986","","24/07/2020","**","","-111.30","0.00","NZD","0.00","2021","202101","PPR","1281986 ITR","","17/07/2020","17/07/2020","ACE.006738215.0000008","2021.PPR.1281986","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281989","2021 PPR  1281989","","24/07/2020","**","","-78.00","0.00","NZD","0.00","2021","202101","PPR","1281989 ITR","","17/07/2020","17/07/2020","ACE.006737837.0000020","2021.PPR.1281989","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281990","2021 PPR  1281990","","24/07/2020","**","","-69.00","0.00","NZD","0.00","2021","202101","PPR","1281990 ITR","","17/07/2020","17/07/2020","ACE.006737837.0000022","2021.PPR.1281990","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282009","2021 PPR  1282009","","24/07/2020","**","","-58.20","0.00","NZD","0.00","2021","202101","PPR","1282009 ITR","","17/07/2020","17/07/2020","ACE.006738223.0000006","2021.PPR.1282009","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282010","2021 PPR  1282010","","24/07/2020","**","","-58.20","0.00","NZD","0.00","2021","202101","PPR","1282010 ITR","","17/07/2020","17/07/2020","ACE.006738223.0000008","2021.PPR.1282010","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282025","2021 PPR  1282025","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282025 ITR","","17/07/2020","17/07/2020","ACE.006738219.0000006","2021.PPR.1282025","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282026","2021 PPR  1282026","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282026 ITR","","17/07/2020","17/07/2020","ACE.006738219.0000008","2021.PPR.1282026","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282044","2021 PPR  1282044","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282044 ITR","","17/07/2020","17/07/2020","ACE.006738270.0000005","2021.PPR.1282044","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282045","2021 PPR  1282045","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282045 ITR","","17/07/2020","17/07/2020","ACE.006738270.0000007","2021.PPR.1282045","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282056","2021 PPR  1282056","","24/07/2020","**","","-78.00","0.00","NZD","0.00","2021","202101","PPR","1282056 ITR","","17/07/2020","17/07/2020","ACE.006737610.0000009","2021.PPR.1282056","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282057","2021 PPR  1282057","","24/07/2020","**","","-78.00","0.00","NZD","0.00","2021","202101","PPR","1282057 ITR","","17/07/2020","17/07/2020","ACE.006737610.0000011","2021.PPR.1282057","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282061","2021 PPR  1282061","","24/07/2020","**","","-66.30","0.00","NZD","0.00","2021","202101","PPR","1282061 ITR","","17/07/2020","17/07/2020","ACE.006738299.0000006","2021.PPR.1282061","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282062","2021 PPR  1282062","","24/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1282062 ITR","","17/07/2020","17/07/2020","ACE.006738299.0000008","2021.PPR.1282062","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282063","2021 PPR  1282063","","24/07/2020","**","","-20.00","0.00","NZD","0.00","2021","202101","PPR","1282063 ITR","","17/07/2020","17/07/2020","ACE.006738304.0000004","2021.PPR.1282063","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282064","2021 PPR  1282064","","24/07/2020","**","","-78.00","0.00","NZD","0.00","2021","202101","PPR","1282064 ITR","","17/07/2020","17/07/2020","ACE.006738304.0000006","2021.PPR.1282064","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282065","2021 PPR  1282065","","24/07/2020","**","","-78.00","0.00","NZD","0.00","2021","202101","PPR","1282065 ITR","","17/07/2020","17/07/2020","ACE.006738304.0000008","2021.PPR.1282065","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282066","2021 PPR  1282066","","24/07/2020","**","","-20.00","0.00","NZD","0.00","2021","202101","PPR","1282066 ITR","","17/07/2020","17/07/2020","ACE.006738304.0000010","2021.PPR.1282066","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282096","2021 PPR  1282096","","24/07/2020","**","","-53.70","0.00","NZD","0.00","2021","202101","PPR","1282096 ITR","","17/07/2020","17/07/2020","ACE.006738338.0000004","2021.PPR.1282096","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282097","2021 PPR  1282097","","24/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1282097 ITR","","17/07/2020","17/07/2020","ACE.006738338.0000006","2021.PPR.1282097","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282114","2021 PPR  1282114","","24/07/2020","**","","-43.80","0.00","NZD","0.00","2021","202101","PPR","1282114 ITR","","17/07/2020","17/07/2020","ACE.006738364.0000010","2021.PPR.1282114","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282277","2021 PPR  1282277","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282277 ITR","","17/07/2020","17/07/2020","ACE.006738487.0000006","2021.PPR.1282277","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282292","2021 PPR  1282292","","24/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282292 ITR","","17/07/2020","17/07/2020","ACE.006738490.0000006","2021.PPR.1282292","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282318","2021 PPR  1282318","","24/07/2020","**","","-35.70","0.00","NZD","0.00","2021","202101","PPR","1282318 ITR","","17/07/2020","17/07/2020","ACE.006738493.0000008","2021.PPR.1282318","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282467","2021 PPR  1282467","","25/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282467 ITR","","18/07/2020","18/07/2020","ACE.006738501.0000006","2021.PPR.1282467","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282468","2021 PPR  1282468","","25/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1282468 ITR","","18/07/2020","18/07/2020","ACE.006738501.0000008","2021.PPR.1282468","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282469","2021 PPR  1282469","","25/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282469 ITR","","18/07/2020","18/07/2020","ACE.006738501.0000010","2021.PPR.1282469","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282483","2021 PPR  1282483","","25/07/2020","**","","-48.30","0.00","NZD","0.00","2021","202101","PPR","1282483 ITR","","18/07/2020","18/07/2020","ACE.006738511.0000006","2021.PPR.1282483","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282484","2021 PPR  1282484","","25/07/2020","**","","-48.30","0.00","NZD","0.00","2021","202101","PPR","1282484 ITR","","18/07/2020","18/07/2020","ACE.006738511.0000008","2021.PPR.1282484","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282485","2021 PPR  1282485","","25/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1282485 ITR","","18/07/2020","18/07/2020","ACE.006738511.0000010","2021.PPR.1282485","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282486","2021 PPR  1282486","","25/07/2020","**","","-121.20","0.00","NZD","0.00","2021","202101","PPR","1282486 ITR","","18/07/2020","18/07/2020","ACE.006738512.0000008","2021.PPR.1282486","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282487","2021 PPR  1282487","","25/07/2020","**","","-121.20","0.00","NZD","0.00","2021","202101","PPR","1282487 ITR","","18/07/2020","18/07/2020","ACE.006738512.0000010","2021.PPR.1282487","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282510","2021 PPR  1282510","","26/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282510 ITR","","19/07/2020","19/07/2020","ACE.006738515.0000008","2021.PPR.1282510","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282511","2021 PPR  1282511","","26/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282511 ITR","","19/07/2020","19/07/2020","ACE.006738515.0000010","2021.PPR.1282511","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282518","2021 PPR  1282518","","26/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282518 ITR","","19/07/2020","19/07/2020","ACE.006738523.0000004","2021.PPR.1282518","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282525","2021 PPR  1282525","","26/07/2020","**","","-60.00","0.00","NZD","0.00","2021","202101","PPR","1282525 ITR","","19/07/2020","19/07/2020","ACE.006738535.0000007","2021.PPR.1282525","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282526","2021 PPR  1282526","","26/07/2020","**","","-73.50","0.00","NZD","0.00","2021","202101","PPR","1282526 ITR","","19/07/2020","19/07/2020","ACE.006738535.0000009","2021.PPR.1282526","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282527","2021 PPR  1282527","","26/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1282527 ITR","","19/07/2020","19/07/2020","ACE.006738536.0000006","2021.PPR.1282527","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282528","2021 PPR  1282528","","26/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1282528 ITR","","19/07/2020","19/07/2020","ACE.006738536.0000008","2021.PPR.1282528","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282529","2021 PPR  1282529","","26/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282529 ITR","","19/07/2020","19/07/2020","ACE.006738537.0000006","2021.PPR.1282529","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282530","2021 PPR  1282530","","26/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282530 ITR","","19/07/2020","19/07/2020","ACE.006738537.0000008","2021.PPR.1282530","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282581","2021 PPR  1282581","","27/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282581 ITR","","20/07/2020","20/07/2020","ACE.006738588.0000004","2021.PPR.1282581","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282582","2021 PPR  1282582","","27/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1282582 ITR","","20/07/2020","20/07/2020","ACE.006738588.0000006","2021.PPR.1282582","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282611","2021 PPR  1282611","","27/07/2020","**","","-48.30","0.00","NZD","0.00","2021","202101","PPR","1282611 ITR","","20/07/2020","20/07/2020","ACE.006738644.0000006","2021.PPR.1282611","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282612","2021 PPR  1282612","","27/07/2020","**","","-48.30","0.00","NZD","0.00","2021","202101","PPR","1282612 ITR","","20/07/2020","20/07/2020","ACE.006738644.0000008","2021.PPR.1282612","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282618","2021 PPR  1282618","","27/07/2020","**","","-40.20","0.00","NZD","0.00","2021","202101","PPR","1282618 ITR","","20/07/2020","20/07/2020","ACE.006738654.0000008","2021.PPR.1282618","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282619","2021 PPR  1282619","","27/07/2020","**","","-40.20","0.00","NZD","0.00","2021","202101","PPR","1282619 ITR","","20/07/2020","20/07/2020","ACE.006738654.0000010","2021.PPR.1282619","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282641","2021 PPR  1282641","","27/07/2020","**","","-345.00","0.00","NZD","0.00","2021","202101","PPR","1282641 ITR","","20/07/2020","20/07/2020","ACE.006738674.0000005","2021.PPR.1282641","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282645","2021 PPR  1282645","","27/07/2020","**","","73.50","0.00","NZD","0.00","2021","202101","PPR","1282645 ITR","","20/07/2020","20/07/2020","ACE.006738081.0000030","2021.PPR.1282645","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282646","2021 PPR  1282646","","27/07/2020","**","","-73.50","0.00","NZD","0.00","2021","202101","PPR","1282646 ITR","","20/07/2020","20/07/2020","ACE.006738081.0000032","2021.PPR.1282646","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282647","2021 PPR  1282647","","27/07/2020","**","","70.80","0.00","NZD","0.00","2021","202101","PPR","1282647 ITR","","20/07/2020","20/07/2020","ACE.006737472.0000007","2021.PPR.1282647","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282648","2021 PPR  1282648","","27/07/2020","**","","-70.80","0.00","NZD","0.00","2021","202101","PPR","1282648 ITR","","20/07/2020","20/07/2020","ACE.006737472.0000009","2021.PPR.1282648","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282653","2021 PPR  1282653","","27/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1282653 ITR","","20/07/2020","20/07/2020","ACE.006738699.0000004","2021.PPR.1282653","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282654","2021 PPR  1282654","","27/07/2020","**","","-24.00","0.00","NZD","0.00","2021","202101","PPR","1282654 ITR","","20/07/2020","20/07/2020","ACE.006738699.0000006","2021.PPR.1282654","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282655","2021 PPR  1282655","","27/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1282655 ITR","","20/07/2020","20/07/2020","ACE.006738699.0000008","2021.PPR.1282655","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282656","2021 PPR  1282656","","27/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1282656 ITR","","20/07/2020","20/07/2020","ACE.006738699.0000010","2021.PPR.1282656","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282669","2021 PPR  1282669","","27/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1282669 ITR","","20/07/2020","20/07/2020","ACE.006738722.0000007","2021.PPR.1282669","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282670","2021 PPR  1282670","","27/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1282670 ITR","","20/07/2020","20/07/2020","ACE.006738722.0000009","2021.PPR.1282670","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282681","2021 PPR  1282681","","27/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1282681 ITR","","20/07/2020","20/07/2020","ACE.006738113.0000009","2021.PPR.1282681","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282736","2021 PPR  1282736","","27/07/2020","**","","-55.50","0.00","NZD","0.00","2021","202101","PPR","1282736 ITR","","20/07/2020","20/07/2020","ACE.006738839.0000004","2021.PPR.1282736","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282737","2021 PPR  1282737","","27/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1282737 ITR","","20/07/2020","20/07/2020","ACE.006738839.0000006","2021.PPR.1282737","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282738","2021 PPR  1282738","","27/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1282738 ITR","","20/07/2020","20/07/2020","ACE.006738839.0000008","2021.PPR.1282738","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282739","2021 PPR  1282739","","27/07/2020","**","","-55.50","0.00","NZD","0.00","2021","202101","PPR","1282739 ITR","","20/07/2020","20/07/2020","ACE.006738839.0000010","2021.PPR.1282739","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282777","2021 PPR  1282777","","27/07/2020","**","","-55.50","0.00","NZD","0.00","2021","202101","PPR","1282777 ITR","","20/07/2020","20/07/2020","ACE.006738883.0000004","2021.PPR.1282777","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282778","2021 PPR  1282778","","27/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1282778 ITR","","20/07/2020","20/07/2020","ACE.006738883.0000006","2021.PPR.1282778","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282779","2021 PPR  1282779","","27/07/2020","**","","-55.50","0.00","NZD","0.00","2021","202101","PPR","1282779 ITR","","20/07/2020","20/07/2020","ACE.006738883.0000008","2021.PPR.1282779","","0.00","","CG Invoices to be received account"
"","2021 PPR  1282787","2021 PPR  1282787","","27/07/2020","**","","-18.60","0.00","NZD","0.00","2021","202101","PPR","1282787 ITR","","20/07/2020","20/07/2020","ACE.006738901.0000007","2021.PPR.1282787","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283121","2021 PPR  1283121","","28/07/2020","**","","-53.70","0.00","NZD","0.00","2021","202101","PPR","1283121 ITR","","21/07/2020","21/07/2020","ACE.006738997.0000007","2021.PPR.1283121","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283122","2021 PPR  1283122","","28/07/2020","**","","-53.70","0.00","NZD","0.00","2021","202101","PPR","1283122 ITR","","21/07/2020","21/07/2020","ACE.006738997.0000009","2021.PPR.1283122","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283131","2021 PPR  1283131","","28/07/2020","**","","-88.50","0.00","NZD","0.00","2021","202101","PPR","1283131 ITR","","21/07/2020","21/07/2020","ACE.006733732.0000007","2021.PPR.1283131","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283147","2021 PPR  1283147","","28/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1283147 ITR","","21/07/2020","21/07/2020","ACE.006739032.0000004","2021.PPR.1283147","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283153","2021 PPR  1283153","","28/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1283153 ITR","","21/07/2020","21/07/2020","ACE.006730232.0000024","2021.PPR.1283153","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283178","2021 PPR  1283178","","28/07/2020","**","","-47.40","0.00","NZD","0.00","2021","202101","PPR","1283178 ITR","","21/07/2020","21/07/2020","ACE.006739071.0000006","2021.PPR.1283178","","0.00","","CG Invoices to be received account"
"","2021 PPR  1283179","2021 PPR  1283179","","28/07/2020","**","","-42.00","0.00","NZD","0.00","2021","202101","PPR","1283179 ITR","","21/07/2020","21/07/2020","ACE.006739071.0000008","2021.PPR.1283179","","0.00","","CG Invoices to be received account"
