sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2023 PPR  1614479","2023 PPR  1614479","","12/12/2022","**","","-349.00","0.00","NZD","0.00","2023","202306","PPR","1614479 ITR","","05/12/2022","05/12/2022","ACE.006934669.0000007","2023.PPR.1614479","","0.00","","CG Invoices to be received account"
"","2023 PPR  1614574","2023 PPR  1614574","","12/12/2022","**","","-234.00","0.00","NZD","0.00","2023","202306","PPR","1614574 ITR","","05/12/2022","05/12/2022","ACE.006934766.0000005","2023.PPR.1614574","","0.00","","CG Invoices to be received account"
"","2023 PPR  1615506","2023 PPR  1615506","","15/12/2022","**","","-142.14","0.00","NZD","0.00","2023","202306","PPR","1615506 ITR","","08/12/2022","08/12/2022","ACE.006935173.0000004","2023.PPR.1615506","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616682","2023 PPR  1616682","","20/12/2022","**","","-189.52","0.00","NZD","0.00","2023","202306","PPR","1616682 ITR","","13/12/2022","13/12/2022","ACE.006935658.0000004","2023.PPR.1616682","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616819","2023 PPR  1616819","","20/12/2022","**","","-179.00","0.00","NZD","0.00","2023","202306","PPR","1616819 ITR","","13/12/2022","13/12/2022","ACE.006935756.0000003","2023.PPR.1616819","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616837","2023 PPR  1616837","","20/12/2022","**","","-179.00","0.00","NZD","0.00","2023","202306","PPR","1616837 ITR","","13/12/2022","13/12/2022","ACE.006935761.0000003","2023.PPR.1616837","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616838","2023 PPR  1616838","","20/12/2022","**","","-184.00","0.00","NZD","0.00","2023","202306","PPR","1616838 ITR","","13/12/2022","13/12/2022","ACE.006935761.0000005","2023.PPR.1616838","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616851","2023 PPR  1616851","","20/12/2022","**","","-179.00","0.00","NZD","0.00","2023","202306","PPR","1616851 ITR","","13/12/2022","13/12/2022","ACE.006935767.0000003","2023.PPR.1616851","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616852","2023 PPR  1616852","","20/12/2022","**","","-184.00","0.00","NZD","0.00","2023","202306","PPR","1616852 ITR","","13/12/2022","13/12/2022","ACE.006935767.0000005","2023.PPR.1616852","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616861","2023 PPR  1616861","","20/12/2022","**","","-179.00","0.00","NZD","0.00","2023","202306","PPR","1616861 ITR","","13/12/2022","13/12/2022","ACE.006935771.0000003","2023.PPR.1616861","","0.00","","CG Invoices to be received account"
"","2023 PPR  1616862","2023 PPR  1616862","","20/12/2022","**","","-184.00","0.00","NZD","0.00","2023","202306","PPR","1616862 ITR","","13/12/2022","13/12/2022","ACE.006935771.0000005","2023.PPR.1616862","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618536","2023 PPR  1618536","","26/12/2022","**","","-373.89","0.00","NZD","0.00","2023","202306","PPR","1618536 ITR","","19/12/2022","19/12/2022","ACE.006935756.0000009","2023.PPR.1618536","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618538","2023 PPR  1618538","","26/12/2022","**","","-373.89","0.00","NZD","0.00","2023","202306","PPR","1618538 ITR","","19/12/2022","19/12/2022","ACE.006935771.0000009","2023.PPR.1618538","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618555","2023 PPR  1618555","","26/12/2022","**","","-373.89","0.00","NZD","0.00","2023","202306","PPR","1618555 ITR","","19/12/2022","19/12/2022","ACE.006935761.0000009","2023.PPR.1618555","","0.00","","CG Invoices to be received account"
"","2023 PPR  1618559","2023 PPR  1618559","","26/12/2022","**","","-373.89","0.00","NZD","0.00","2023","202306","PPR","1618559 ITR","","19/12/2022","19/12/2022","ACE.006935767.0000009","2023.PPR.1618559","","0.00","","CG Invoices to be received account"
"","2023 PPR  1621460","2023 PPR  1621460","","18/01/2023","**","","-400.67","0.00","NZD","0.00","2023","202307","PPR","1621460 ITR","","11/01/2023","11/01/2023","ACE.006937390.0000005","2023.PPR.1621460","","0.00","","CG Invoices to be received account"
"","2023 PPR  1621847","2023 PPR  1621847","","19/01/2023","**","","-400.67","0.00","NZD","0.00","2023","202307","PPR","1621847 ITR","","12/01/2023","12/01/2023","ACE.006937634.0000005","2023.PPR.1621847","","0.00","","CG Invoices to be received account"
"","2023 PPR  1622596","2023 PPR  1622596","","24/01/2023","**","","-380.07","0.00","NZD","0.00","2023","202307","PPR","1622596 ITR","","17/01/2023","17/01/2023","ACE.006938057.0000007","2023.PPR.1622596","","0.00","","CG Invoices to be received account"
"","2023 PPR  1624028","2023 PPR  1624028","","27/01/2023","**","","-521.18","0.00","NZD","0.00","2023","202307","PPR","1624028 ITR","","20/01/2023","20/01/2023","ACE.006938968.0000003","2023.PPR.1624028","","0.00","","CG Invoices to be received account"
"","2023 PPR  1624979","2023 PPR  1624979","","01/02/2023","","","-260.59","0.00","NZD","0.00","2023","202307","PPR","1624979 ITR","","25/01/2023","25/01/2023","ACE.006939239.0000006","2023.PPR.1624979","","0.00","","CG Invoices to be received account"
"","2023 PPR  1625015","2023 PPR  1625015","","01/02/2023","","","-318.27","0.00","NZD","0.00","2023","202307","PPR","1625015 ITR","","25/01/2023","25/01/2023","ACE.006939504.0000006","2023.PPR.1625015","","0.00","","CG Invoices to be received account"
